Price,Boat Type,Type,Material,Location,Number of views last 7 days,Year Built,Width,Length,Manufacturer,Currency,is European
46200.0,Sport Boat,"new boat on order,Unleaded",GRP,Germany,67,2020,2.45,6.82,Bayliner power boats,EUR,European
49900.0,"Classic,Runabout","Used boat,Unleaded",Wood,Switzerland,51,1933,1.8,6.0,Tegernseer Bootsbau power boats,CHF,Not European
49900.0,Cabin Boat,"new boat from stock,Unleaded",GRP,Switzerland,236,1978,4.86,16.7,Cantieri Navali di Livorno power boats,CHF,Not European
49900.0,Cabin Boat,"Used boat,Unleaded",GRP,Switzerland,269,2005,3.66,10.61,Bayliner power boats,CHF,Not European
49900.0,Bowrider,"new boat from stock,Unleaded",GRP,Switzerland,67,1998,3.85,11.0,Tornado power boats,CHF,Not European
49900.0,Offshore Boat,"Used boat,Unleaded",GRP,Switzerland,162,2004,4.0,13.3,Sagemar power boats,CHF,Not European
46000.0,Motor Yacht,"Used boat,Unleaded",GRP,Spain,201,2012,2.55,7.41,Four Winns power boats,EUR,European
46000.0,Pilothouse,"Used boat,Unleaded",PVC,France,119,2005,3.2,9.84,Bavaria power boats,EUR,European
46000.0,Motor Yacht,"Used boat,Diesel",GRP,Italy,47,2020,2.48,6.41,BÃ©nÃ©teau power boats,EUR,European
46000.0,Pilothouse,"Used boat,Unleaded",Steel,France,96,1998,2.98,8.5,Intermare power boats,EUR,European
46000.0,Center console boat,Used boat,GRP,Croatia,122,2005,3.35,9.61,Bayliner power boats,EUR,European
47100.0,Sport Boat,"new boat on order,Unleaded",GRP,Germany,255,1991,3.6,10.4,De Boarnstream power boats,EUR,European
50900.0,Cabin Boat,"new boat from stock,Unleaded",GRP,Switzerland,22,2007,2.95,8.94,Pro-Line power boats,CHF,Not European
350000.0,"Classic,Motor Yacht,Passenger boat","Used boat,Diesel",GRP,Denmark,31,1996,2.8,7.49,Gavazzi Luciano power boats,DKK,European
47000.0,Deck Boat,"Used boat,Unleaded",GRP,Italy,138,2009,2.74,8.63,Chaparral power boats,EUR,European
47000.0,Sport Boat,"Used boat,Diesel",GRP,Spain,302,1999,3.5,12.0,Cranchi power boats,EUR,European
47000.0,Deck Boat,"Used boat,Unleaded",PVC,France,88,1991,3.85,11.4,Vri-Jon power boats,EUR,European
47000.0,Bowrider,"Used boat,Diesel",PVC,France,75,1991,3.8,11.4,Vri-Jon power boats,EUR,European
47000.0,Motor Yacht,"Used boat,Unleaded",GRP,Croatia,342,1993,3.6,12.0,Siemer power boats,EUR,European
47000.0,Motor Yacht,"Used boat,Unleaded",GRP,Italy,67,2016,3.0,8.0,BÃ©nÃ©teau power boats,EUR,European
47000.0,Flybridge,"Used boat,Diesel",PVC,France,144,2011,2.98,8.87,Saver power boats,EUR,European
47000.0,Center console boat,"new boat from stock,Unleaded",GRP,France,234,2011,2.48,7.04,Aquador power boats,EUR,European
47000.0,Flybridge,"Used boat,Diesel",GRP,Croatia,160,1994,2.95,9.6,Sunseeker power boats,EUR,European
349000.0,Pilothouse,Used boat,GRP,Denmark,240,1974,3.75,12.2,Linssen power boats,DKK,European
48000.0,Sport Boat,Used boat,GRP,Italy,86,1990,3.5,11.3,Veha power boats,EUR,European
48000.0,Center console boat,"Used boat,Unleaded",GRP,Italy,62,2020,2.48,6.9,Jeanneau power boats,EUR,European
48000.0,Motor Yacht,"Used boat,Diesel",Steel,Germany,144,2020,2.5,7.45,Invictus power boats,EUR,European
48000.0,Flybridge,"Used boat,Diesel",GRP,Italy,158,1979,3.2,9.6,Ijlstervlet power boats,EUR,European
48000.0,Classic,Used boat,Steel,Netherlands,117,1978,3.76,11.44,Broom power boats,EUR,European
48000.0,Pontoon Boat,"Used boat,Unleaded",GRP,Italy,64,2019,2.5,6.6,Parker power boats,EUR,European
48000.0,Sport Boat,"Used boat,Unleaded",GRP,Italy,184,2013,2.53,7.25,Europe Marine power boats,EUR,European
48000.0,Sport Boat,"Used boat,Unleaded",GRP,Italy,598,1999,2.59,8.25,Doral power boats,EUR,European
48000.0,Pilothouse,"Used boat,Unleaded",PVC,France,403,1990,4.26,14.5,Fairline power boats,EUR,European
48000.0,Hardtop,"Used boat,Diesel",GRP,Croatia,269,2015,2.78,7.4,Jeanneau power boats,EUR,European
48000.0,Deck Boat,Used boat,GRP,Netherlands,24,2019,2.53,8.1,BÃ©nÃ©teau power boats,EUR,European
48000.0,Motor Yacht,"Used boat,Unleaded",GRP,Italy,67,2019,2.9,7.9,Parker power boats,EUR,European
48000.0,Sport Boat,"Used boat,Diesel",GRP,Italy,712,2012,2.59,6.1,MasterCraft power boats,EUR,European
48000.0,Sport Boat,Used boat,GRP,Belgium,860,2016,2.5,6.75,Regal power boats,EUR,European
48000.0,Sport Boat,"Used boat,Unleaded",GRP,lago,58,1989,3.65,12.5,Vizianello power boats,EUR,Not European
48000.0,Motor Yacht,"Used boat,Unleaded",Plastic,"BelgiÃ«,",98,2000,3.47,10.1,Gobbi power boats,EUR,Not European
49000.0,Sport Boat,"Used boat,Diesel",GRP,Croatia,188,2012,2.57,7.25,Viper power boats,EUR,European
49000.0,Motor Yacht,"Used boat,Diesel",GRP,Germany,136,2019,2.5,6.5,Nordkapp power boats,EUR,European
49000.0,Trawler,"Used boat,Diesel",GRP,Germany,141,2006,2.74,9.5,Rinker power boats,EUR,European
49000.0,Pilothouse,"Used boat,Unleaded",PVC,France,47,1997,3.54,9.85,Doqueve power boats,EUR,European
49000.0,Sport Boat,"Used boat,Unleaded",PVC,France,83,1978,3.15,10.8,Hooveld power boats,EUR,European
49000.0,Sport Boat,"Used boat,Unleaded",PVC,Slovak,122,2000,3.38,10.85,Maxum power boats,EUR,Not European
49000.0,Sport Boat,"Used boat,Unleaded",GRP,Germany,77,2020,2.46,6.48,Quicksilver (Brunswick Marine) power boats,EUR,European
49000.0,Pilothouse,"Used boat,Diesel",GRP,Italy,181,2017,2.9,7.0,Egon Bredgaard power boats,EUR,European
49000.0,Cabin Boat,"Used boat,Diesel",GRP,Portugal,177,2019,2.5,6.3,Stingray power boats,EUR,European
49000.0,Trawler,"Used boat,Diesel",Steel,Germany,152,1990,3.55,10.5,Gruno power boats,EUR,European
49000.0,Pilothouse,"Used boat,Diesel",GRP,Italy,95,2018,2.78,7.3,Arvor power boats,EUR,European
49000.0,Pilothouse,"Used boat,Unleaded",GRP,France,57,2020,2.54,6.55,Sea Ray power boats,EUR,European
49000.0,"Offshore Boat,Pilothouse","Used boat,Unleaded",GRP,Italy,137,2020,2.54,6.55,Sea Ray power boats,EUR,European
49000.0,Sport Boat,Used boat,GRP,France,112,2020,2.54,6.55,Sea Ray power boats,EUR,European
49000.0,Cabin Boat,"Used boat,Unleaded",GRP,Austria,48,2002,3.4,9.1,Cayman power boats,EUR,European
49000.0,Wakeboard/Wakesurf,"Used boat,Unleaded",GRP,Portugal,158,1974,4.39,10.73,Bertram power boats,EUR,European
49500.0,Motor Yacht,"Used boat,Diesel",Steel,Germany,46,1996,3.2,9.0,Blackfin power boats,EUR,European
49500.0,Trawler,"Used boat,Diesel",Steel,Germany,157,2009,2.99,8.5,Bavaria power boats,EUR,European
49500.0,Sport Boat,"Used boat,Unleaded",GRP,France,173,1988,3.96,11.6,Princess power boats,EUR,European
49500.0,Trawler,Used boat,Steel,Netherlands,76,2006,3.05,9.35,Chaparral power boats,EUR,European
49499.0,Motor Yacht,"new boat from stock,Unleaded",GRP,Germany,192,1992,3.2,9.9,Nimbus power boats,EUR,European
49490.0,Pilothouse,"new boat from stock,Unleaded",GRP,Austria,80,1971,4.22,14.82,Sanlorenzo power boats,EUR,European
49450.0,Cabin Boat,Used boat,GRP,Netherlands,677,2003,6.1,23.9,Diano power boats,EUR,European
45000.0,"Cabin Boat,Classic","Used boat,Diesel",Wood,United,145,1978,3.0,9.4,Colombo power boats,Â£,Not European
44995.0,Flybridge,"Used boat,Diesel",GRP,United,84,2019,2.5,8.1,BÃ©nÃ©teau power boats,Â£,Not European
44950.0,Trawler,"Used boat,Diesel",GRP,United,53,1990,4.12,11.99,Comar power boats,Â£,Not European
49300.0,Sport Boat,"Used boat,Diesel",GRP,Spain,98,2017,2.81,7.9,Jeanneau power boats,EUR,European
49300.0,Sport Boat,"new boat from stock,Unleaded",GRP,Germany,37,2004,3.0,9.1,Intermare power boats,EUR,European
49900.0,Pilothouse,"Used boat,Unleaded",Plastic,Hungary,78,2020,2.53,7.48,BÃ©nÃ©teau power boats,EUR,European
49900.0,Sport Boat,"Used boat,Unleaded",PVC,France,86,2019,2.49,7.41,Jeanneau power boats,EUR,European
49900.0,Runabout,Used boat,Wood,Netherlands,22,2020,2.53,7.48,BÃ©nÃ©teau power boats,EUR,European
49900.0,"Runabout,Sport Boat,Water ski","Used boat,Unleaded",Wood,Donau,79,2020,2.4,6.2,Quicksilver (Brunswick Marine) power boats,EUR,Not European
49900.0,"Runabout,Sport Boat,Water ski","Used boat,Unleaded",Wood,Donau,110,2021,2.5,6.1,Regal power boats,EUR,Not European
49900.0,Cabin Boat,"new boat from stock,Unleaded",GRP,Germany,397,1978,3.3,8.5,Baess power boats,EUR,European
49900.0,Pilothouse,"Used boat,Unleaded",GRP,France,77,2020,2.54,6.55,Sea Ray power boats,EUR,European
49890.0,Cabin Boat,"new boat from stock,Unleaded",GRP,Germany,53,2020,2.54,6.55,Sea Ray power boats,EUR,European
53920.0,Bowrider,"new boat from stock,Unleaded",GRP,Switzerland,204,1988,3.0,10.5,Windy power boats,CHF,Not European
53900.0,Pilothouse,new boat from stock,GRP,Switzerland,294,2020,2.55,6.8,Viper power boats,CHF,Not European
49850.0,Bowrider,"new boat from stock,Unleaded",GRP,Germany,99,2020,2.95,7.98,BÃ©nÃ©teau power boats,EUR,European
49850.0,Sport Boat,new boat from stock,GRP,Germany,248,2019,2.47,6.45,Parker power boats,EUR,European
49800.0,Motor Yacht,"Used boat,Diesel",GRP,Croatia,130,2003,3.5201240846216435,10.97,Gulf Craft power boats,EUR,European
49800.0,Cabin Boat,"Used boat,Unleaded",GRP,Germany,149,1987,3.8,12.09,Storebro power boats,EUR,European
49800.0,Cabin Boat,"Used boat,Unleaded",GRP,Brandenburg,156,1987,3.8,12.09,Storebro power boats,EUR,Not European
50000.0,"Bowrider,Sport Boat,Wakeboard/Wakesurf","Used boat,Unleaded",Carbon Fiber,Poland,94,2017,2.35,6.8,Ganz Boats power boats,EUR,European
50000.0,Trawler,Used boat,Steel,Netherlands,46,2018,2.54,6.55,Jeanneau power boats,EUR,European
50000.0,"Wakeboard/Wakesurf,Water ski","Used boat,Unleaded",GRP,Belgium,52,2003,3.3,10.56,Gobbi power boats,EUR,European
50000.0,Flybridge,"Used boat,Diesel",PVC,France,109,2004,3.38,10.54,Bruno Abbate power boats,EUR,European
49999.0,Deck Boat,new boat from stock,GRP,Turkey,51,2020,2.53,7.13,BÃ©nÃ©teau power boats,EUR,Not European
49999.0,Sport Boat,new boat from stock,GRP,Germany,164,1993,3.49,11.05,Fairline power boats,EUR,European
49999.0,Sport Boat,new boat on order,GRP,Germany,29,2020,2.81,7.9,Jeanneau power boats,EUR,European
49999.0,Bowrider,"Used boat,Gas",GRP,Spain,236,2020,2.53,7.1,Saver power boats,EUR,European
49995.0,Motor Yacht,Used boat,GRP,Netherlands,67,2019,2.46,6.48,Quicksilver (Brunswick Marine) power boats,EUR,European
49990.0,Trawler,"Used boat,Diesel",Steel,Germany,90,2019,2.5,6.9,Rhea power boats,EUR,European
49950.0,Sport Boat,Display Model,GRP,Germany,35,2019,2.6,7.18,Sensation power boats,EUR,European
49950.0,Sport Boat,"Used boat,Unleaded",GRP,RÃ¼gen,1019,2012,2.54,7.01,Malibu power boats,EUR,Not European
49950.0,Sport Boat,"Used boat,Unleaded",Plastic,Switzerland,372,2006,2.59,8.74,Crownline power boats,EUR,Not European
49949.0,Pilothouse,new boat from stock,GRP,Switzerland,192,2018,2.57,6.94,Galia power boats,EUR,Not European
50652.0,Center console boat,"new boat from stock,Unleaded",PVC,Portugal,166,2020,2.55,6.95,Viper power boats,EUR,European
50590.0,Bowrider,"new boat from stock,Unleaded",Aluminium,Germany,32,2018,2.53,7.48,BÃ©nÃ©teau power boats,EUR,European
50460.0,Sport Boat,new boat from stock,GRP,Germany,132,1990,3.4,10.5,Pedro power boats,EUR,European
45950.0,Bowrider,"new boat from stock,Unleaded",PVC,United,331,1991,3.15,10.8,Colombo power boats,Â£,Not European
375000.0,Motor Yacht,Used boat,GRP,Denmark,112,1979,3.3,10.5,Pedro power boats,DKK,European
50310.0,Pilothouse,"new boat from stock,Unleaded",GRP,France,271,2015,2.47,6.09,MasterCraft power boats,EUR,European
50200.0,Deck Boat,new boat from stock,GRP,Italy,109,1988,3.6,10.4,Brandsma power boats,EUR,European
50200.0,Deck Boat,"new boat from stock,Unleaded",PVC,France,685,1993,4.0,12.8,Sunseeker power boats,EUR,European
54086.0,Cabin Boat,"new boat from stock,Unleaded",Aluminium,Switzerland,47,1991,3.3,11.0,Vri-Jon power boats,CHF,Not European
50000.0,Deck Boat,"Used boat,Unleaded",GRP,Italy,79,2015,2.59,7.57,Chaparral power boats,EUR,European
50000.0,Flybridge,"Used boat,Diesel",GRP,Croatia,113,1994,3.36,10.43,Fairline power boats,EUR,European
50000.0,Flybridge,"Used boat,Diesel",GRP,Italy,110,1993,3.35,9.59,Bayliner power boats,EUR,European
50000.0,Motor Yacht,"Used boat,Diesel",GRP,Croatia,93,1980,3.88,11.68,Riva power boats,EUR,European
56270.0,Bowrider,"new boat from stock,Unleaded",GRP,Switzerland,76,2019,2.45,7.8,Karnic power boats,CHF,Not European
52000.0,Pilothouse,new boat from stock,GRP,Germany,72,2017,2.76,8.23,BÃ©nÃ©teau power boats,EUR,European
52000.0,Pilothouse,"Used boat,Diesel",GRP,Croatia,23,2019,2.5,8.1,BÃ©nÃ©teau power boats,EUR,European
52000.0,Sport Boat,Used boat,GRP,Italy,70,2009,2.9,8.8,BÃ©nÃ©teau power boats,EUR,European
52000.0,Motor Yacht,"Used boat,Diesel",GRP,Italy,246,1979,4.3,15.0,Sanlorenzo power boats,EUR,European
52000.0,Motor Yacht,"Used boat,Diesel",GRP,Italy,323,1992,4.99,16.4,HI-Star power boats,EUR,European
52000.0,Sport Boat,"Used boat,Unleaded",GRP,Spain,109,2002,3.38,10.54,Bruno Abbate power boats,EUR,European
52000.0,Motor Yacht,"Used boat,Unleaded",GRP,Croatia,32,2004,3.48,10.8,BÃ©nÃ©teau power boats,EUR,European
52000.0,Motor Yacht,"Used boat,Diesel",GRP,Germany,103,2008,3.1,10.5,Formula power boats,EUR,European
52000.0,Motor Yacht,"Used boat,Diesel",GRP,Italy,59,2020,2.8,7.5,Rhea power boats,EUR,European
52000.0,Sport Boat,"Used boat,Unleaded",GRP,Italy,94,2020,2.0,8.1,BÃ©nÃ©teau power boats,EUR,European
52000.0,Flybridge,"Used boat,Diesel",PVC,France,52,2008,2.97,8.56,Wellcraft power boats,EUR,European
52000.0,Center console boat,Used boat,GRP,Malta,62,2018,2.79,7.12,BÃ©nÃ©teau power boats,EUR,European
52000.0,Center console boat,"Used boat,Diesel",GRP,Malta,53,2020,2.52,7.19,Jeanneau power boats,EUR,European
52000.0,Motor Yacht,"Used boat,Unleaded",GRP,Italy,68,2020,2.53,8.17,BÃ©nÃ©teau power boats,EUR,European
52000.0,Motor Yacht,"Used boat,Diesel",GRP,Italy,179,2020,2.79,8.23,BÃ©nÃ©teau power boats,EUR,European
48950.0,Deck Boat,new boat from stock,GRP,United,106,2018,2.5,7.65,Marinello power boats,Â£,Not European
58000.0,Motor Yacht,"Used boat,Unleaded",GRP,Switzerland,23,2020,2.53,8.17,BÃ©nÃ©teau power boats,CHF,Not European
53648.0,Center console boat,"new boat from stock,Unleaded",GRP,Austria,73,2017,2.55,7.88,Quicksilver power boats,EUR,European
399000.0,Sport Boat,new boat from stock,GRP,Denmark,28,2018,2.73,6.99,BÃ©nÃ©teau power boats,DKK,European
57500.0,Bowrider,"Display Model,Unleaded",Aluminium,Switzerland,97,2018,2.54,6.71,Glastron power boats,CHF,Not European
53565.0,Bowrider,"new boat from stock,Unleaded",GRP,Germany,222,2008,2.59,8.13,Maxum power boats,EUR,European
57900.0,Pilothouse,"Used boat,Unleaded",GRP,Switzerland,85,2019,2.1,6.6,Stickl power boats,CHF,Not European
53500.0,Pilothouse,"Used boat,Unleaded",GRP,Croatia,316,2006,2.2,6.0,Boesch power boats,EUR,European
53499.0,Bowrider,"new boat from stock,Unleaded",GRP,Germany,102,2008,3.0,9.0,Bayliner power boats,EUR,European
395000.0,Motor Yacht,Used boat,GRP,Denmark,72,1992,3.05,8.46,Menorquin power boats,DKK,European
53049.0,Motor Yacht,"Display Model,Unleaded",GRP,Germany,163,2017,2.26,7.1,Cormate power boats,EUR,European
53000.0,Motor Yacht,"Used boat,Diesel",GRP,Italy,162,2020,2.55,8.7,AluForce power boats,EUR,European
53000.0,Cabin Boat,"Used boat,Unleaded",GRP,France,205,2021,2.55,6.4,Tahoe power boats,EUR,European
54500.0,Trawler,Used boat,Aluminium,Netherlands,460,1985,3.68,10.7,Princess power boats,EUR,European
54500.0,Motor Yacht,"Used boat,Diesel",GRP,Italy,123,2017,2.35,6.8,Ganz Boats power boats,EUR,European
54500.0,Motor Yacht,Used boat,GRP,Netherlands,196,1991,4.5,16.07,President power boats,EUR,European
54500.0,Motor Yacht,"Used boat,Diesel",GRP,Italy,72,2015,2.5,7.15,Hock power boats,EUR,European
54490.0,Pilothouse,new boat from stock,GRP,Germany,210,2005,3.0,10.0,Gobbi power boats,EUR,European
58900.0,Motor Yacht,"new boat from stock,Unleaded",GRP,Switzerland,144,2019,2.53,7.62,BÃ©nÃ©teau power boats,CHF,Not European
54370.0,Bowrider,"new boat from stock,Unleaded",GRP,Germany,48,2019,2.54,6.2,Wellcraft power boats,EUR,European
54370.0,Sport Boat,"new boat from stock,Unleaded",GRP,Germany,83,2019,2.5,6.5,Rhea power boats,EUR,European
54370.0,Sport Boat,"new boat from stock,Unleaded",GRP,Germany,148,1997,3.3,9.46,Nor Star power boats,EUR,European
54370.0,Bowrider,"new boat from stock,Unleaded",GRP,Germany,57,2016,2.7,8.1,Invictus power boats,EUR,European
49500.0,Cabin Boat,"Used boat,Diesel",PVC,United,117,2016,2.7,8.1,Invictus power boats,Â£,Not European
54140.0,Sport Boat,"new boat from stock,Unleaded",GRP,France,190,1999,3.0,8.86,Galeon power boats,EUR,European
58500.0,Cabin Boat,"Display Model,Unleaded",GRP,Switzerland,160,1988,4.6,13.5,Piantoni (IT) power boats,CHF,Not European
54106.0,Cabin Boat,"new boat from stock,Unleaded",GRP,Germany,73,1988,4.6,13.5,Piantoni (IT) power boats,EUR,European
54070.0,Bowrider,"new boat from stock,Unleaded",GRP,Germany,225,2007,2.98,8.95,Bavaria power boats,EUR,European
55000.0,Pilothouse,"Used boat,Diesel",PVC,France,173,2001,3.49,11.21,Cranchi power boats,EUR,European
55000.0,Pilothouse,"Used boat,Diesel",PVC,France,57,1991,3.48,10.77,Sea Ray power boats,EUR,European
55000.0,"Sport Boat,Water ski","Used boat,Unleaded",Carbon Fiber,Poland,62,2006,3.3,9.4,Salpa power boats,EUR,European
55000.0,Trawler,Used boat,Steel,Netherlands,37,2011,2.35,6.8,Ganz Boats power boats,EUR,European
55000.0,Cabin Boat,"Used boat,Diesel",GRP,Italy,52,1997,3.4,10.0,Albemarle power boats,EUR,European
55000.0,Pilothouse,"Used boat,Unleaded",PVC,France,150,2008,2.0,7.0,Bella power boats,EUR,European
55000.0,Sport Boat,"Used boat,Unleaded",GRP,Italy,90,2008,2.59,9.33,Sonic power boats,EUR,European
55000.0,Cabin Boat,"Used boat,Diesel",GRP,France,85,2007,3.0,9.2,Four Winns power boats,EUR,European
55000.0,Trawler,"Used boat,Diesel",GRP,Germany,107,1998,3.65,10.0,Alpa power boats,EUR,European
55000.0,Flybridge,"Used boat,Diesel",GRP,Croatia,114,1994,2.44,11.6,Cigarette power boats,EUR,European
55000.0,Pilothouse,"Used boat,Unleaded",GRP,France,180,2014,2.57,7.25,Viper power boats,EUR,European
54999.0,Pilothouse,"new boat from stock,Unleaded",GRP,Germany,98,1991,4.57,17.0,Sea Ray power boats,EUR,European
59000.0,Pilothouse,"Used boat,Diesel",GRP,Switzerland,167,2019,2.59,7.1,Finnmaster power boats,CHF,Not European
55000.0,Sport Boat,"Used boat,Diesel",GRP,Croatia,140,1993,3.5,10.3,Pedro power boats,EUR,European
55000.0,Fishing Boat,"Used boat,Unleaded",GRP,Italy,268,2007,2.98,8.95,Bavaria power boats,EUR,European
55000.0,Motor Yacht,"Used boat,Diesel",GRP,Italy,113,2019,2.45,6.28,Uttern power boats,EUR,European
55000.0,Sport Boat,"Used boat,Unleaded",GRP,Italy,270,1980,2.85,7.78,Northshore Yachts power boats,EUR,European
55000.0,Center console boat,"Used boat,Unleaded",GRP,Italy,90,2010,2.64,7.99,Sessa power boats,EUR,European
55000.0,Sport Boat,"Used boat,Diesel",GRP,Italy,62,2014,2.96,8.91,BÃ©nÃ©teau power boats,EUR,European
55000.0,Motor Yacht,"Used boat,Diesel",GRP,Portugal,163,2020,2.5,7.75,Invictus power boats,EUR,European
55000.0,Cabin Boat,"Used boat,Diesel",GRP,Italy,327,2001,3.45,11.82,Ilver power boats,EUR,European
55000.0,Motor Yacht,Used boat,GRP,Spain,180,2004,3.54,11.25,Gobbi power boats,EUR,European
55000.0,Hardtop,"Used boat,Diesel",PVC,France,113,2020,2.5,7.0,Sessa power boats,EUR,European
55000.0,Fishing Boat,"Used boat,Diesel",GRP,Italy,25,2020,2.54,6.71,Jeanneau power boats,EUR,European
55000.0,Flybridge,"Used boat,Diesel",GRP,Croatia,121,1996,3.55,10.1,De Boarnstream power boats,EUR,European
55000.0,Motor Yacht,"Used boat,Diesel",GRP,Italy,49,2008,3.0,8.64,Mako Boats power boats,EUR,European
55000.0,Motor Yacht,"Used boat,Unleaded",GRP,Croatia,89,2006,3.56,9.21,Cranchi power boats,EUR,European
55000.0,Flybridge,"Used boat,Diesel",GRP,Italy,98,1990,4.18,12.93,Fairline power boats,EUR,European
55000.0,Motor Yacht,"Used boat,Diesel",GRP,Italy,103,2006,3.2,11.0,ManÃ² power boats,EUR,European
56000.0,Motor Yacht,"Used boat,Unleaded",GRP,Germany,307,2004,3.05,8.25,Aquador power boats,EUR,European
56000.0,Pilothouse,"Used boat,Diesel",GRP,Italy,89,1992,4.52,13.5,Mochi Craft power boats,EUR,European
56000.0,Sport Boat,"Used boat,Unleaded",GRP,Croatia,83,2018,2.4,7.38,Quicksilver power boats,EUR,European
56000.0,Sport Boat,"Used boat,Diesel",GRP,Italy,147,2009,3.0,9.6,Capelli power boats,EUR,European
56000.0,Pilothouse,"new boat from stock,Unleaded",PVC,France,177,2009,3.2,8.5,Regal power boats,EUR,European
56000.0,Pilothouse,"Used boat,Diesel",GRP,France,355,1989,3.86,11.0,Tornado power boats,EUR,European
56000.0,Pilothouse,"Used boat,Unleaded",PVC,France,65,2020,3.0,8.05,Quicksilver (Brunswick Marine) power boats,EUR,European
56000.0,Pilothouse,"Used boat,Diesel",GRP,Croatia,76,2020,2.52,7.19,Jeanneau power boats,EUR,European
